Period,Scenario,LoadLevel,Senegal
2030,sc01,02-07 23:00:00+01:00,-435.78142325783074
2030,sc01,02-08 01:00:00+01:00,-566.5834872753313
2030,sc01,02-08 03:00:00+01:00,-601.3596382493312
2030,sc01,02-08 05:00:00+01:00,-483.1207254368314
2030,sc01,02-08 07:00:00+01:00,-176.08304726083102
2030,sc01,02-08 09:00:00+01:00,-81.01001109833118
2030,sc01,02-08 11:00:00+01:00,-158.47042084083097
2030,sc01,02-08 13:00:00+01:00,-123.6942698508312
2030,sc01,02-08 15:00:00+01:00,-215.5142424053309
2030,sc01,02-08 17:00:00+01:00,-147.8130240873312
2030,sc01,02-08 19:00:00+01:00,-47.18673773833149
2030,sc01,02-08 21:00:00+01:00,-191.39548840833132
2030,sc01,02-08 23:00:00+01:00,-435.78142325783074
2030,sc01,02-09 01:00:00+01:00,-566.5834872753313
2030,sc01,02-09 03:00:00+01:00,-601.3596382493312
2030,sc01,02-09 05:00:00+01:00,-483.1207254368314
2030,sc01,02-09 07:00:00+01:00,-176.08304726083102
2030,sc01,02-09 09:00:00+01:00,-81.01001109833118
2030,sc01,02-09 11:00:00+01:00,-158.47042084083097
2030,sc01,02-09 13:00:00+01:00,-123.6942698508312
2030,sc01,02-09 15:00:00+01:00,-215.5142424053309
2030,sc01,02-09 17:00:00+01:00,-147.8130240873312
2030,sc01,02-09 19:00:00+01:00,-47.18673773833149
2030,sc01,02-09 21:00:00+01:00,-191.39548840833132
2030,sc01,02-09 23:00:00+01:00,-435.78142325783074
2030,sc01,02-10 01:00:00+01:00,-566.5834872753313
2030,sc01,02-10 03:00:00+01:00,-601.3596382493312
2030,sc01,02-10 05:00:00+01:00,-483.1207254368314
2030,sc01,02-10 07:00:00+01:00,-176.08304726083102
2030,sc01,02-10 09:00:00+01:00,-81.01001109833118
2030,sc01,02-10 11:00:00+01:00,-158.47042084083097
2030,sc01,02-10 13:00:00+01:00,-123.6942698508312
2030,sc01,02-10 15:00:00+01:00,-215.5142424053309
2030,sc01,02-10 17:00:00+01:00,-147.8130240873312
2030,sc01,02-10 19:00:00+01:00,-47.18673773833149
2030,sc01,02-10 21:00:00+01:00,-191.39548840833132
2030,sc01,02-10 23:00:00+01:00,-435.78142325783074
2030,sc01,02-11 01:00:00+01:00,-566.5834872753313
2030,sc01,02-11 03:00:00+01:00,-601.3596382493312
2030,sc01,02-11 05:00:00+01:00,-483.1207254368314
2030,sc01,02-11 07:00:00+01:00,-176.08304726083102
2030,sc01,02-11 09:00:00+01:00,-81.01001109833118
2030,sc01,02-11 11:00:00+01:00,-158.47042084083097
2030,sc01,02-11 13:00:00+01:00,-123.6942698508312
2030,sc01,02-11 15:00:00+01:00,-215.5142424053309
2030,sc01,02-11 17:00:00+01:00,-147.8130240873312
2030,sc01,02-11 19:00:00+01:00,-47.18673773833149
2030,sc01,02-11 21:00:00+01:00,-191.39548840833132
2030,sc01,02-11 23:00:00+01:00,-435.78142325783074
2030,sc01,02-12 01:00:00+01:00,-566.5834872753313
2030,sc01,02-12 03:00:00+01:00,-601.3596382493312
2030,sc01,02-12 05:00:00+01:00,-483.1207254368314
2030,sc01,02-12 07:00:00+01:00,-176.08304726083102
2030,sc01,02-12 09:00:00+01:00,-81.01001109833118
2030,sc01,02-12 11:00:00+01:00,-158.47042084083097
2030,sc01,02-12 13:00:00+01:00,-123.6942698508312
2030,sc01,02-12 15:00:00+01:00,-215.5142424053309
2030,sc01,02-12 17:00:00+01:00,-147.8130240873312
2030,sc01,02-12 19:00:00+01:00,-47.18673773833149
2030,sc01,02-12 21:00:00+01:00,-191.39548840833132
2030,sc01,02-12 23:00:00+01:00,-435.78142325783074
2030,sc01,02-13 01:00:00+01:00,-566.5834872753313
2030,sc01,02-13 03:00:00+01:00,-601.3596382493312
2030,sc01,02-13 05:00:00+01:00,-483.1207254368314
2030,sc01,02-13 07:00:00+01:00,-176.08304726083102
2030,sc01,02-13 09:00:00+01:00,-81.01001109833118
2030,sc01,02-13 11:00:00+01:00,-158.47042084083097
2030,sc01,02-13 13:00:00+01:00,-123.6942698508312
2030,sc01,02-13 15:00:00+01:00,-215.5142424053309
2030,sc01,02-13 17:00:00+01:00,-147.8130240873312
2030,sc01,02-13 19:00:00+01:00,-47.18673773833149
2030,sc01,02-13 21:00:00+01:00,-191.39548840833132
2030,sc01,02-13 23:00:00+01:00,-435.78142325783074
2030,sc01,02-14 01:00:00+01:00,-566.5834872753313
2030,sc01,02-14 03:00:00+01:00,-601.3596382493312
2030,sc01,02-14 05:00:00+01:00,-483.1207254368314
2030,sc01,02-14 07:00:00+01:00,-176.08304726083102
2030,sc01,02-14 09:00:00+01:00,-81.01001109833118
2030,sc01,02-14 11:00:00+01:00,-158.47042084083097
2030,sc01,02-14 13:00:00+01:00,-123.6942698508312
2030,sc01,02-14 15:00:00+01:00,-215.5142424053309
2030,sc01,02-14 17:00:00+01:00,-147.8130240873312
2030,sc01,02-14 19:00:00+01:00,-47.18673773833149
2030,sc01,02-14 21:00:00+01:00,-191.39548840833132
2030,sc01,02-14 23:00:00+01:00,-435.78142325783074
2030,sc01,02-15 01:00:00+01:00,-566.5834872753313
2030,sc01,02-15 03:00:00+01:00,-601.3596382493312
2030,sc01,02-15 05:00:00+01:00,-483.1207254368314
2030,sc01,02-15 07:00:00+01:00,-176.08304726083102
2030,sc01,02-15 09:00:00+01:00,-81.01001109833118
2030,sc01,02-15 11:00:00+01:00,-158.47042084083097
2030,sc01,02-15 13:00:00+01:00,-123.6942698508312
2030,sc01,02-15 15:00:00+01:00,-215.5142424053309
2030,sc01,02-15 17:00:00+01:00,-147.8130240873312
2030,sc01,02-15 19:00:00+01:00,-47.18673773833149
2030,sc01,02-15 21:00:00+01:00,-191.39548840833132
2030,sc01,02-15 23:00:00+01:00,-435.78142325783074
2030,sc01,02-16 01:00:00+01:00,-566.5834872753313
2030,sc01,02-16 03:00:00+01:00,-601.3596382493312
2030,sc01,02-16 05:00:00+01:00,-483.1207254368314
2030,sc01,02-16 07:00:00+01:00,-176.08304726083102
2030,sc01,02-16 09:00:00+01:00,-81.01001109833118
2030,sc01,02-16 11:00:00+01:00,-158.47042084083097
2030,sc01,02-16 13:00:00+01:00,-123.6942698508312
2030,sc01,02-16 15:00:00+01:00,-215.5142424053309
2030,sc01,02-16 17:00:00+01:00,-147.8130240873312
2030,sc01,02-16 19:00:00+01:00,-47.18673773833149
2030,sc01,02-16 21:00:00+01:00,-191.39548840833132
2030,sc01,02-16 23:00:00+01:00,-435.78142325783074
2030,sc01,02-17 01:00:00+01:00,-566.5834872753313
2030,sc01,02-17 03:00:00+01:00,-601.3596382493312
2030,sc01,02-17 05:00:00+01:00,-483.1207254368314
2030,sc01,02-17 07:00:00+01:00,-176.08304726083102
2030,sc01,02-17 09:00:00+01:00,-81.01001109833118
2030,sc01,02-17 11:00:00+01:00,-158.47042084083097
2030,sc01,02-17 13:00:00+01:00,-123.6942698508312
2030,sc01,02-17 15:00:00+01:00,-215.5142424053309
2030,sc01,02-17 17:00:00+01:00,-147.8130240873312
2030,sc01,02-17 19:00:00+01:00,-47.18673773833149
2030,sc01,02-17 21:00:00+01:00,-191.39548840833132
2030,sc01,02-17 23:00:00+01:00,-435.78142325783074
2030,sc01,02-18 01:00:00+01:00,-566.5834872753313
2030,sc01,02-18 03:00:00+01:00,-601.3596382493312
2030,sc01,02-18 05:00:00+01:00,-483.1207254368314
2030,sc01,02-18 07:00:00+01:00,-176.08304726083102
2030,sc01,02-18 09:00:00+01:00,-81.01001109833118
2030,sc01,02-18 11:00:00+01:00,-158.47042084083097
2030,sc01,02-18 13:00:00+01:00,-123.6942698508312
2030,sc01,02-18 15:00:00+01:00,-215.5142424053309
2030,sc01,02-18 17:00:00+01:00,-147.8130240873312
2030,sc01,02-18 19:00:00+01:00,-47.18673773833149
2030,sc01,02-18 21:00:00+01:00,-191.39548840833132
2030,sc01,02-18 23:00:00+01:00,-435.78142325783074
2030,sc01,02-19 01:00:00+01:00,-566.5834872753313
2030,sc01,02-19 03:00:00+01:00,-601.3596382493312
2030,sc01,02-19 05:00:00+01:00,-483.1207254368314
2030,sc01,02-19 07:00:00+01:00,-176.08304726083102
2030,sc01,02-19 09:00:00+01:00,-81.01001109833118
2030,sc01,02-19 11:00:00+01:00,-158.47042084083097
2030,sc01,02-19 13:00:00+01:00,-123.6942698508312
2030,sc01,02-19 15:00:00+01:00,-215.5142424053309
2030,sc01,02-19 17:00:00+01:00,-147.8130240873312
2030,sc01,02-19 19:00:00+01:00,-47.18673773833149
2030,sc01,02-19 21:00:00+01:00,-191.39548840833132
2030,sc01,02-19 23:00:00+01:00,-435.78142325783074
2030,sc01,02-20 01:00:00+01:00,-566.5834872753313
2030,sc01,02-20 03:00:00+01:00,-601.3596382493312
2030,sc01,02-20 05:00:00+01:00,-483.1207254368314
2030,sc01,02-20 07:00:00+01:00,-176.08304726083102
2030,sc01,02-20 09:00:00+01:00,-81.01001109833118
2030,sc01,02-20 11:00:00+01:00,-158.47042084083097
2030,sc01,02-20 13:00:00+01:00,-123.6942698508312
2030,sc01,02-20 15:00:00+01:00,-215.5142424053309
2030,sc01,02-20 17:00:00+01:00,-147.8130240873312
2030,sc01,02-20 19:00:00+01:00,-47.18673773833149
2030,sc01,02-20 21:00:00+01:00,-191.39548840833132
2030,sc01,02-20 23:00:00+01:00,-435.78142325783074
2030,sc01,02-21 01:00:00+01:00,-566.5834872753313
2030,sc01,02-21 03:00:00+01:00,-601.3596382493312
2030,sc01,02-21 05:00:00+01:00,-483.1207254368314
2030,sc01,02-21 07:00:00+01:00,-176.08304726083102
2030,sc01,02-21 09:00:00+01:00,-81.01001109833118
2030,sc01,02-21 11:00:00+01:00,-158.47042084083097
2030,sc01,02-21 13:00:00+01:00,-123.6942698508312
2030,sc01,02-21 15:00:00+01:00,-215.5142424053309
2030,sc01,02-21 17:00:00+01:00,-147.8130240873312
2030,sc01,02-21 19:00:00+01:00,-47.18673773833149
2030,sc01,02-21 21:00:00+01:00,-191.39548840833132
2030,sc01,02-21 23:00:00+01:00,-435.78142325783074
2030,sc01,02-22 01:00:00+01:00,-566.5834872753313
2030,sc01,02-22 03:00:00+01:00,-601.3596382493312
2030,sc01,02-22 05:00:00+01:00,-483.1207254368314
2030,sc01,02-22 07:00:00+01:00,-176.08304726083102
2030,sc01,02-22 09:00:00+01:00,-81.01001109833118
2030,sc01,02-22 11:00:00+01:00,-158.47042084083097
2030,sc01,02-22 13:00:00+01:00,-123.6942698508312
2030,sc01,02-22 15:00:00+01:00,-215.5142424053309
2030,sc01,02-22 17:00:00+01:00,-147.8130240873312
2030,sc01,02-22 19:00:00+01:00,-47.18673773833149
2030,sc01,02-22 21:00:00+01:00,-191.39548840833132
2030,sc01,02-22 23:00:00+01:00,-435.78142325783074
2030,sc01,02-23 01:00:00+01:00,-566.5834872753313
2030,sc01,02-23 03:00:00+01:00,-601.3596382493312
2030,sc01,02-23 05:00:00+01:00,-483.1207254368314
2030,sc01,02-23 07:00:00+01:00,-176.08304726083102
2030,sc01,02-23 09:00:00+01:00,-81.01001109833118
2030,sc01,02-23 11:00:00+01:00,-158.47042084083097
2030,sc01,02-23 13:00:00+01:00,-123.6942698508312
2030,sc01,02-23 15:00:00+01:00,-215.5142424053309
2030,sc01,02-23 17:00:00+01:00,-147.8130240873312
2030,sc01,02-23 19:00:00+01:00,-47.18673773833149
2030,sc01,02-23 21:00:00+01:00,-191.39548840833132
2030,sc01,02-23 23:00:00+01:00,-435.78142325783074
2030,sc01,02-24 01:00:00+01:00,-566.5834872753313
2030,sc01,02-24 03:00:00+01:00,-601.3596382493312
2030,sc01,02-24 05:00:00+01:00,-483.1207254368314
2030,sc01,02-24 07:00:00+01:00,-176.08304726083102
2030,sc01,02-24 09:00:00+01:00,-81.01001109833118
2030,sc01,02-24 11:00:00+01:00,-158.47042084083097
2030,sc01,02-24 13:00:00+01:00,-123.6942698508312
2030,sc01,02-24 15:00:00+01:00,-215.5142424053309
2030,sc01,02-24 17:00:00+01:00,-147.8130240873312
2030,sc01,02-24 19:00:00+01:00,-47.18673773833149
2030,sc01,02-24 21:00:00+01:00,-191.39548840833132
2030,sc01,02-24 23:00:00+01:00,-435.78142325783074
2030,sc01,02-25 01:00:00+01:00,-566.5834872753313
2030,sc01,02-25 03:00:00+01:00,-601.3596382493312
2030,sc01,02-25 05:00:00+01:00,-483.1207254368314
2030,sc01,02-25 07:00:00+01:00,-176.08304726083102
2030,sc01,02-25 09:00:00+01:00,-81.01001109833118
2030,sc01,02-25 11:00:00+01:00,-158.47042084083097
2030,sc01,02-25 13:00:00+01:00,-123.6942698508312
2030,sc01,02-25 15:00:00+01:00,-215.5142424053309
2030,sc01,02-25 17:00:00+01:00,-147.8130240873312
2030,sc01,02-25 19:00:00+01:00,-47.18673773833149
2030,sc01,02-25 21:00:00+01:00,-191.39548840833132
2030,sc01,02-25 23:00:00+01:00,-435.78142325783074
2030,sc01,02-26 01:00:00+01:00,-566.5834872753313
2030,sc01,02-26 03:00:00+01:00,-601.3596382493312
2030,sc01,02-26 05:00:00+01:00,-483.1207254368314
2030,sc01,02-26 07:00:00+01:00,-176.08304726083102
2030,sc01,02-26 09:00:00+01:00,-81.01001109833118
2030,sc01,02-26 11:00:00+01:00,-158.47042084083097
2030,sc01,02-26 13:00:00+01:00,-123.6942698508312
2030,sc01,02-26 15:00:00+01:00,-215.5142424053309
2030,sc01,02-26 17:00:00+01:00,-147.8130240873312
2030,sc01,02-26 19:00:00+01:00,-47.18673773833149
2030,sc01,02-26 21:00:00+01:00,-191.39548840833132
2030,sc01,02-26 23:00:00+01:00,-435.78142325783074
2030,sc01,02-27 01:00:00+01:00,-566.5834872753313
2030,sc01,02-27 03:00:00+01:00,-601.3596382493312
2030,sc01,02-27 05:00:00+01:00,-483.1207254368314
2030,sc01,02-27 07:00:00+01:00,-176.08304726083102
2030,sc01,02-27 09:00:00+01:00,-81.01001109833118
2030,sc01,02-27 11:00:00+01:00,-158.47042084083097
2030,sc01,02-27 13:00:00+01:00,-123.6942698508312
2030,sc01,02-27 15:00:00+01:00,-215.5142424053309
2030,sc01,02-27 17:00:00+01:00,-147.8130240873312
2030,sc01,02-27 19:00:00+01:00,-47.18673773833149
2030,sc01,02-27 21:00:00+01:00,-191.39548840833132
2030,sc01,02-27 23:00:00+01:00,-435.78142325783074
2030,sc01,02-28 01:00:00+01:00,-566.5834872753313
2030,sc01,02-28 03:00:00+01:00,-601.3596382493312
2030,sc01,02-28 05:00:00+01:00,-483.1207254368314
2030,sc01,02-28 07:00:00+01:00,-176.08304726083102
2030,sc01,02-28 09:00:00+01:00,-81.01001109833118
2030,sc01,02-28 11:00:00+01:00,-158.47042084083097
2030,sc01,02-28 13:00:00+01:00,-123.6942698508312
2030,sc01,02-28 15:00:00+01:00,-215.5142424053309
2030,sc01,02-28 17:00:00+01:00,-147.8130240873312
2030,sc01,02-28 19:00:00+01:00,-47.18673773833149
2030,sc01,02-28 21:00:00+01:00,-191.39548840833132
2030,sc01,02-28 23:00:00+01:00,-435.78142325783074
2030,sc01,03-01 01:00:00+01:00,-560.403605434831
2030,sc01,03-01 03:00:00+01:00,-595.4358399328314
2030,sc01,03-01 05:00:00+01:00,-476.32624247083123
2030,sc01,03-01 07:00:00+01:00,-167.02760995533163
2030,sc01,03-01 09:00:00+01:00,-71.2544778913311
2030,sc01,03-01 11:00:00+01:00,-149.28528754283144
2030,sc01,03-01 13:00:00+01:00,-114.25305327133151
2030,sc01,03-01 15:00:00+01:00,-206.7491671968311
2030,sc01,03-01 17:00:00+01:00,-138.5494126738307
2030,sc01,03-01 19:00:00+01:00,-37.182137876831554
2030,sc01,03-01 21:00:00+01:00,-182.45280779583163
2030,sc01,03-01 23:00:00+01:00,-428.63834363383125
2030,sc01,03-02 01:00:00+01:00,-560.403605434831
2030,sc01,03-02 03:00:00+01:00,-595.4358399328314
2030,sc01,03-02 05:00:00+01:00,-476.32624247083123
2030,sc01,03-02 07:00:00+01:00,-167.02760995533163
2030,sc01,03-02 09:00:00+01:00,-71.2544778913311
2030,sc01,03-02 11:00:00+01:00,-149.28528754283144
2030,sc01,03-02 13:00:00+01:00,-114.25305327133151
2030,sc01,03-02 15:00:00+01:00,-206.7491671968311
2030,sc01,03-02 17:00:00+01:00,-138.5494126738307
2030,sc01,03-02 19:00:00+01:00,-37.182137876831554
2030,sc01,03-02 21:00:00+01:00,-182.45280779583163
2030,sc01,03-02 23:00:00+01:00,-428.63834363383125
2030,sc01,03-03 01:00:00+01:00,-560.403605434831
2030,sc01,03-03 03:00:00+01:00,-595.4358399328314
2030,sc01,03-03 05:00:00+01:00,-476.32624247083123
2030,sc01,03-03 07:00:00+01:00,-167.02760995533163
2030,sc01,03-03 09:00:00+01:00,-71.2544778913311
2030,sc01,03-03 11:00:00+01:00,-149.28528754283144
2030,sc01,03-03 13:00:00+01:00,-114.25305327133151
2030,sc01,03-03 15:00:00+01:00,-206.7491671968311
2030,sc01,03-03 17:00:00+01:00,-138.5494126738307
2030,sc01,03-03 19:00:00+01:00,-37.182137876831554
2030,sc01,03-03 21:00:00+01:00,-182.45280779583163
2030,sc01,03-03 23:00:00+01:00,-428.63834363383125
2030,sc01,03-04 01:00:00+01:00,-560.403605434831
2030,sc01,03-04 03:00:00+01:00,-595.4358399328314
2030,sc01,03-04 05:00:00+01:00,-476.32624247083123
2030,sc01,03-04 07:00:00+01:00,-167.02760995533163
2030,sc01,03-04 09:00:00+01:00,-71.2544778913311
2030,sc01,03-04 11:00:00+01:00,-149.28528754283144
2030,sc01,03-04 13:00:00+01:00,-114.25305327133151
2030,sc01,03-04 15:00:00+01:00,-206.7491671968311
2030,sc01,03-04 17:00:00+01:00,-138.54941267383091
2030,sc01,03-04 19:00:00+01:00,-37.182137876831554
2030,sc01,03-04 21:00:00+01:00,-182.45280779583163
2030,sc01,03-04 23:00:00+01:00,-428.63834363383125
2030,sc01,03-05 01:00:00+01:00,-560.403605434831
2030,sc01,03-05 03:00:00+01:00,-595.4358399328314
2030,sc01,03-05 05:00:00+01:00,-476.32624247083123
2030,sc01,03-05 07:00:00+01:00,-167.02760995533163
2030,sc01,03-05 09:00:00+01:00,-71.2544778913311
2030,sc01,03-05 11:00:00+01:00,-149.28528754283144
2030,sc01,03-05 13:00:00+01:00,-114.25305327133151
2030,sc01,03-05 15:00:00+01:00,-206.7491671968311
2030,sc01,03-05 17:00:00+01:00,-138.54941267383091
2030,sc01,03-05 19:00:00+01:00,-37.182137876831554
2030,sc01,03-05 21:00:00+01:00,-182.45280779583163
2030,sc01,03-05 23:00:00+01:00,-428.63834363383125
2030,sc01,03-06 01:00:00+01:00,-560.403605434831
2030,sc01,03-06 03:00:00+01:00,-595.4358399328314
2030,sc01,03-06 05:00:00+01:00,-476.32624247083123
2030,sc01,03-06 07:00:00+01:00,-167.02760995533163
2030,sc01,03-06 09:00:00+01:00,-71.2544778913311
2030,sc01,03-06 11:00:00+01:00,-149.28528754283144
2030,sc01,03-06 13:00:00+01:00,-114.25305327133151
2030,sc01,03-06 15:00:00+01:00,-206.7491671968311
2030,sc01,03-06 17:00:00+01:00,-138.54941267383091
2030,sc01,03-06 19:00:00+01:00,-37.182137876831554
2030,sc01,03-06 21:00:00+01:00,-182.45280779583163
2030,sc01,03-06 23:00:00+01:00,-428.63834363383125
2030,sc01,03-07 01:00:00+01:00,-560.403605434831
2030,sc01,03-07 03:00:00+01:00,-595.4358399328314
2030,sc01,03-07 05:00:00+01:00,-476.32624247083123
2030,sc01,03-07 07:00:00+01:00,-167.02760995533163
2030,sc01,03-07 09:00:00+01:00,-71.2544778913311
2030,sc01,03-07 11:00:00+01:00,-149.28528754283144
2030,sc01,03-07 13:00:00+01:00,-114.25305327133151
2030,sc01,03-07 15:00:00+01:00,-206.7491671968311
2030,sc01,03-07 17:00:00+01:00,-138.54941267383091
2030,sc01,03-07 19:00:00+01:00,-37.182137876831554
2030,sc01,03-07 21:00:00+01:00,-182.45280779583163
2030,sc01,03-07 23:00:00+01:00,-428.63834363383125
2030,sc01,03-08 01:00:00+01:00,-560.403605434831
2030,sc01,03-08 03:00:00+01:00,-595.4358399328314
2030,sc01,03-08 05:00:00+01:00,-476.32624247083123
2030,sc01,03-08 07:00:00+01:00,-167.02760995533163
2030,sc01,03-08 09:00:00+01:00,-71.2544778913311
2030,sc01,03-08 11:00:00+01:00,-149.28528754283144
2030,sc01,03-08 13:00:00+01:00,-114.25305327133151
2030,sc01,03-08 15:00:00+01:00,-206.7491671968311
2030,sc01,03-08 17:00:00+01:00,-138.54941267383091
2030,sc01,03-08 19:00:00+01:00,-37.182137876831554
2030,sc01,03-08 21:00:00+01:00,-182.45280779583163
2030,sc01,03-08 23:00:00+01:00,-428.63834363383125
2030,sc01,03-09 01:00:00+01:00,-560.403605434831
2030,sc01,03-09 03:00:00+01:00,-595.4358399328314
2030,sc01,03-09 05:00:00+01:00,-476.32624247083123
2030,sc01,03-09 07:00:00+01:00,-167.02760995533163
2030,sc01,03-09 09:00:00+01:00,-71.2544778913311
2030,sc01,03-09 11:00:00+01:00,-149.28528754283144
2030,sc01,03-09 13:00:00+01:00,-114.25305327133151
2030,sc01,03-09 15:00:00+01:00,-206.7491671968311
2030,sc01,03-09 17:00:00+01:00,-138.54941267383091
2030,sc01,03-09 19:00:00+01:00,-37.182137876831554
2030,sc01,03-09 21:00:00+01:00,-182.45280779583163
2030,sc01,03-09 23:00:00+01:00,-428.63834363383125
2030,sc01,03-10 01:00:00+01:00,-560.403605434831
2030,sc01,03-10 03:00:00+01:00,-595.4358399328314
2030,sc01,03-10 05:00:00+01:00,-476.32624247083123
2030,sc01,03-10 07:00:00+01:00,-167.02760995533163
2030,sc01,03-10 09:00:00+01:00,-71.2544778913311
2030,sc01,03-10 11:00:00+01:00,-149.28528754283144
2030,sc01,03-10 13:00:00+01:00,-114.25305327133151
2030,sc01,03-10 15:00:00+01:00,-206.7491671968311
2030,sc01,03-10 17:00:00+01:00,-138.54941267383091
2030,sc01,03-10 19:00:00+01:00,-37.182137876831554
2030,sc01,03-10 21:00:00+01:00,-182.45280779583163
2030,sc01,03-10 23:00:00+01:00,-428.63834363383125
2030,sc01,03-11 01:00:00+01:00,-560.403605434831
2030,sc01,03-11 03:00:00+01:00,-595.4358399328314
2030,sc01,03-11 05:00:00+01:00,-476.32624247083123
2030,sc01,03-11 07:00:00+01:00,-167.02760995533163
2030,sc01,03-11 09:00:00+01:00,-71.2544778913311
2030,sc01,03-11 11:00:00+01:00,-149.28528754283144
2030,sc01,03-11 13:00:00+01:00,-114.25305327133151
2030,sc01,03-11 15:00:00+01:00,-206.7491671968311
2030,sc01,03-11 17:00:00+01:00,-138.54941267383091
2030,sc01,03-11 19:00:00+01:00,-37.182137876831554
2030,sc01,03-11 21:00:00+01:00,-182.45280779583163
2030,sc01,03-11 23:00:00+01:00,-428.63834363383125
2030,sc01,03-12 01:00:00+01:00,-560.403605434831
2030,sc01,03-12 03:00:00+01:00,-595.4358399328314
2030,sc01,03-12 05:00:00+01:00,-476.32624247083123
2030,sc01,03-12 07:00:00+01:00,-167.02760995533163
2030,sc01,03-12 09:00:00+01:00,-71.2544778913311
2030,sc01,03-12 11:00:00+01:00,-149.28528754283144
2030,sc01,03-12 13:00:00+01:00,-114.25305327133151
2030,sc01,03-12 15:00:00+01:00,-206.7491671968311
2030,sc01,03-12 17:00:00+01:00,-138.54941267383091
2030,sc01,03-12 19:00:00+01:00,-37.182137876831554
2030,sc01,03-12 21:00:00+01:00,-182.45280779583163
2030,sc01,03-12 23:00:00+01:00,-428.63834363383125
2030,sc01,03-13 01:00:00+01:00,-560.403605434831
2030,sc01,03-13 03:00:00+01:00,-595.4358399328314
2030,sc01,03-13 05:00:00+01:00,-476.32624247083123
2030,sc01,03-13 07:00:00+01:00,-167.02760995533163
2030,sc01,03-13 09:00:00+01:00,-71.2544778913311
2030,sc01,03-13 11:00:00+01:00,-149.28528754283144
2030,sc01,03-13 13:00:00+01:00,-114.25305327133151
2030,sc01,03-13 15:00:00+01:00,-206.7491671968311
2030,sc01,03-13 17:00:00+01:00,-138.54941267383091
2030,sc01,03-13 19:00:00+01:00,-37.182137876831554
2030,sc01,03-13 21:00:00+01:00,-182.45280779583163
2030,sc01,03-13 23:00:00+01:00,-428.63834363383125
2030,sc01,03-14 01:00:00+01:00,-560.403605434831
2030,sc01,03-14 03:00:00+01:00,-595.4358399328314
2030,sc01,03-14 05:00:00+01:00,-476.32624247083123
2030,sc01,03-14 07:00:00+01:00,-167.02760995533163
2030,sc01,03-14 09:00:00+01:00,-71.2544778913311
2030,sc01,03-14 11:00:00+01:00,-149.28528754283144
2030,sc01,03-14 13:00:00+01:00,-114.25305327133151
2030,sc01,03-14 15:00:00+01:00,-206.7491671968311
2030,sc01,03-14 17:00:00+01:00,-138.54941267383091
2030,sc01,03-14 19:00:00+01:00,-37.182137876831554
2030,sc01,03-14 21:00:00+01:00,-182.45280779583163
2030,sc01,03-14 23:00:00+01:00,-428.63834363383125
2030,sc01,03-15 01:00:00+01:00,-560.403605434831
2030,sc01,03-15 03:00:00+01:00,-595.4358399328314
2030,sc01,03-15 05:00:00+01:00,-476.32624247083123
2030,sc01,03-15 07:00:00+01:00,-167.02760995533163
2030,sc01,03-15 09:00:00+01:00,-71.2544778913311
2030,sc01,03-15 11:00:00+01:00,-149.28528754283144
2030,sc01,03-15 13:00:00+01:00,-114.25305327133151
2030,sc01,03-15 15:00:00+01:00,-206.7491671968311
2030,sc01,03-15 17:00:00+01:00,-138.54941267383091
2030,sc01,03-15 19:00:00+01:00,-37.182137876831554
2030,sc01,03-15 21:00:00+01:00,-182.45280779583163
2030,sc01,03-15 23:00:00+01:00,-428.63834363383125
2030,sc01,03-16 01:00:00+01:00,-560.403605434831
2030,sc01,03-16 03:00:00+01:00,-595.4358399328314
2030,sc01,03-16 05:00:00+01:00,-476.32624247083123
2030,sc01,03-16 07:00:00+01:00,-167.02760995533163
2030,sc01,03-16 09:00:00+01:00,-71.2544778913311
